FundamentalTime,FundamentalValue
1612518535000000000,100000
1612518535100000000,100000
1612518535200000000,100000
1612518535300000000,100000
1612518535400000000,100000
1612518535500000000,100000
1612518535600000000,100000
1612518535700000000,100000
1612518535800000000,100000
1612518535900000000,100000
1612518536000000000,100000
1612518536100000000,100000
1612518536200000000,100000
1612518536300000000,100000
1612518536400000000,100000
1612518536500000000,100000
1612518536600000000,100000
1612518536700000000,100000
1612518536800000000,100000
1612518536900000000,100000
1612518537000000000,100000
1612518537100000000,100000
1612518537200000000,100000
1612518537300000000,100000
1612518537400000000,100000
1612518537500000000,100000
1612518537600000000,100000
1612518537700000000,100000
1612518537800000000,100000
1612518537900000000,100000
1612518538000000000,100000
1612518538100000000,100000
1612518538200000000,100000
1612518538300000000,100000
1612518538400000000,100000
1612518538500000000,100000
1612518538600000000,100000
1612518538700000000,100000
1612518538800000000,100000
1612518538900000000,100000
1612518539000000000,100000
1612518539100000000,100000
1612518539200000000,100000
1612518539300000000,100000
1612518539400000000,100000
1612518539500000000,100000
1612518539600000000,100000
1612518539700000000,100000
1612518539800000000,100000
1612518539900000000,100000
1612518540000000000,100000
1612518540100000000,100000
1612518540200000000,100000
1612518540300000000,100000
1612518540400000000,100000
1612518540500000000,100000
1612518540600000000,100000
1612518540700000000,100000
1612518540800000000,100000
1612518540900000000,100000
1612518541000000000,100000
1612518541100000000,100000
1612518541200000000,100000
1612518541300000000,100000
1612518541400000000,100000
1612518541500000000,100000
1612518541600000000,100000
1612518541700000000,100000
1612518541800000000,100000
1612518541900000000,100000
1612518542000000000,100000
1612518542100000000,100000
1612518542200000000,100000
1612518542300000000,100000
1612518542400000000,100000
1612518542500000000,100000
1612518542600000000,100000
1612518542700000000,100000
1612518542800000000,100000
1612518542900000000,100000
1612518543000000000,100000
1612518543100000000,100000
1612518543200000000,100000
1612518543300000000,100000
1612518543400000000,100000
1612518543500000000,100000
1612518543600000000,100000
1612518543700000000,100000
1612518543800000000,100000
1612518543900000000,100000
1612518544000000000,100000
1612518544100000000,100000
1612518544200000000,100000
1612518544300000000,100000
1612518544400000000,100000
1612518544500000000,100000
1612518544600000000,100000
1612518544700000000,100000
1612518544800000000,100000
1612518544900000000,100000
1612518545000000000,100000
1612518545100000000,100000
1612518545200000000,100000
1612518545300000000,100000
1612518545400000000,100000
1612518545500000000,100000
1612518545600000000,100000
1612518545700000000,100000
1612518545800000000,100000
1612518545900000000,100000
1612518546000000000,100000
1612518546100000000,100000
1612518546200000000,100000
1612518546300000000,100000
1612518546400000000,100000
1612518546500000000,100000
1612518546600000000,100000
1612518546700000000,100000
1612518546800000000,100000
1612518546900000000,100000
1612518547000000000,100000
1612518547100000000,100000
1612518547200000000,100000
1612518547300000000,100000
1612518547400000000,100000
1612518547500000000,100000
1612518547600000000,100000
1612518547700000000,100000
1612518547800000000,100000
1612518547900000000,100000
1612518548000000000,100000
1612518548100000000,100000
1612518548200000000,100000
1612518548300000000,100000
1612518548400000000,100000
1612518548500000000,100000
1612518548600000000,100000
1612518548700000000,100000
1612518548800000000,100000
1612518548900000000,100000
1612518549000000000,100000
1612518549100000000,100000
1612518549200000000,100000
1612518549300000000,100000
1612518549400000000,100000
1612518549500000000,100000
1612518549600000000,100000
1612518549700000000,100000
1612518549800000000,100000
1612518549900000000,100000
1612518550000000000,100000
1612518550100000000,100000
1612518550200000000,100000
1612518550300000000,100000
1612518550400000000,100000
1612518550500000000,100000
1612518550600000000,100000
1612518550700000000,100000
1612518550800000000,100000
1612518550900000000,100000
1612518551000000000,100000
1612518551100000000,100000
1612518551200000000,100000
1612518551300000000,100000
1612518551400000000,100000
1612518551500000000,100000
1612518551600000000,100000
1612518551700000000,100000
1612518551800000000,100000
1612518551900000000,100000
1612518552000000000,100000
1612518552100000000,100000
1612518552200000000,100000
1612518552300000000,100000
1612518552400000000,100000
1612518552500000000,100000
1612518552600000000,100000
1612518552700000000,100000
1612518552800000000,100000
1612518552900000000,100000
1612518553000000000,100000
1612518553100000000,100000
1612518553200000000,100000
1612518553300000000,100000
1612518553400000000,100000
1612518553500000000,100000
1612518553600000000,100000
1612518553700000000,100000
1612518553800000000,100000
1612518553900000000,100000
1612518554000000000,100000
1612518554100000000,100000
1612518554200000000,100000
1612518554300000000,100000
1612518554400000000,100000
1612518554500000000,100000
1612518554600000000,100000
1612518554700000000,100000
1612518554800000000,100000
1612518554900000000,100000
1612518555000000000,100000
1612518555100000000,100000
1612518555200000000,100000
1612518555300000000,100000
1612518555400000000,100000
1612518555500000000,100000
1612518555600000000,100000
1612518555700000000,100000
1612518555800000000,100000
1612518555900000000,100000
1612518556000000000,100000
1612518556100000000,100000
1612518556200000000,100000
1612518556300000000,100000
1612518556400000000,100000
1612518556500000000,100000
1612518556600000000,100000
1612518556700000000,100000
1612518556800000000,100000
1612518556900000000,100000
1612518557000000000,100000
1612518557100000000,100000
1612518557200000000,100000
1612518557300000000,100000
1612518557400000000,100000
1612518557500000000,100000
1612518557600000000,100000
1612518557700000000,100000
1612518557800000000,100000
1612518557900000000,100000
1612518558000000000,100000
1612518558100000000,100000
1612518558200000000,100000
1612518558300000000,100000
1612518558400000000,100000
1612518558500000000,100000
1612518558600000000,100000
1612518558700000000,100000
1612518558800000000,100000
1612518558900000000,100000
1612518559000000000,100000
1612518559100000000,100000
1612518559200000000,100000
1612518559300000000,100000
1612518559400000000,100000
1612518559500000000,100000
1612518559600000000,100000
1612518559700000000,100000
1612518559800000000,100000
1612518559900000000,100000
1612518560000000000,100000
1612518560100000000,100000
1612518560200000000,100000
1612518560300000000,100000
1612518560400000000,100000
1612518560500000000,100000
1612518560600000000,100000
1612518560700000000,100000
1612518560800000000,100000
1612518560900000000,100000
1612518561000000000,100000
1612518561100000000,100000
1612518561200000000,100000
1612518561300000000,100000
1612518561400000000,100000
1612518561500000000,100000
1612518561600000000,100000
1612518561700000000,100000
1612518561800000000,100000
1612518561900000000,100000
1612518562000000000,100000
1612518562100000000,100000
1612518562200000000,100000
1612518562300000000,100000
1612518562400000000,100000
1612518562500000000,100000
1612518562600000000,100000
1612518562700000000,100000
1612518562800000000,100000
1612518562900000000,100000
1612518563000000000,100000
1612518563100000000,100000
1612518563200000000,100000
1612518563300000000,100000
1612518563400000000,100000
1612518563500000000,100000
1612518563600000000,100000
1612518563700000000,100000
1612518563800000000,100000
1612518563900000000,100000
1612518564000000000,100000
1612518564100000000,100000
1612518564200000000,100000
1612518564300000000,100000
1612518564400000000,100000
1612518564500000000,100000
1612518564600000000,100000
1612518564700000000,100000
1612518564800000000,100000
1612518564900000000,100000
1612518565000000000,100000
1612518565100000000,100000
1612518565200000000,100000
1612518565300000000,100000
1612518565400000000,100000
1612518565500000000,100000
1612518565600000000,100000
1612518565700000000,100000
1612518565800000000,100000
1612518565900000000,100000
1612518566000000000,100000
1612518566100000000,100000
1612518566200000000,100000
1612518566300000000,100000
1612518566400000000,100000
1612518566500000000,100000
1612518566600000000,100000
1612518566700000000,100000
1612518566800000000,100000
1612518566900000000,100000
1612518567000000000,100000
1612518567100000000,100000
1612518567200000000,100000
1612518567300000000,100000
1612518567400000000,100000
1612518567500000000,100000
1612518567600000000,100000
1612518567700000000,100000
1612518567800000000,100000
1612518567900000000,100000
1612518568000000000,100000
1612518568100000000,100000
1612518568200000000,100000
1612518568300000000,100000
1612518568400000000,100000
1612518568500000000,100000
1612518568600000000,100000
1612518568700000000,100000
1612518568800000000,100000
1612518568900000000,100000
1612518569000000000,100000
1612518569100000000,100000
1612518569200000000,100000
1612518569300000000,100000
1612518569400000000,100000
1612518569500000000,100000
1612518569600000000,100000
1612518569700000000,100000
1612518569800000000,100000
1612518569900000000,100000
1612518570000000000,100000
1612518570100000000,100000
1612518570200000000,100000
1612518570300000000,100000
1612518570400000000,100000
1612518570500000000,100000
1612518570600000000,100000
1612518570700000000,100000
1612518570800000000,100000
1612518570900000000,100000
1612518571000000000,100000
1612518571100000000,100000
1612518571200000000,100000
1612518571300000000,100000
1612518571400000000,100000
1612518571500000000,100000
1612518571600000000,100000
1612518571700000000,100000
1612518571800000000,100000
1612518571900000000,100000
1612518572000000000,100000
1612518572100000000,100000
1612518572200000000,100000
1612518572300000000,100000
1612518572400000000,100000
1612518572500000000,100000
1612518572600000000,100000
1612518572700000000,100000
1612518572800000000,100000
1612518572900000000,100000
1612518573000000000,100000
1612518573100000000,100000
1612518573200000000,100000
1612518573300000000,100000
1612518573400000000,100000
1612518573500000000,100000
1612518573600000000,100000
1612518573700000000,100000
1612518573800000000,100000
1612518573900000000,100000
1612518574000000000,100000
1612518574100000000,100000
1612518574200000000,100000
1612518574300000000,100000
1612518574400000000,100000
1612518574500000000,100000
